<rne_day_ass>
@   idx                    name                type         1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          
#   441          STACA176      pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   442          STACA175      plb          -0.44349      -0.42775      -0.39965      -0.35908      -0.30559      -0.25606      -0.23964      -0.23722      -0.22577      -0.22162      -0.21456      -0.21384      -0.21884      -0.21479      -0.20680      -0.21424      -0.20327      -0.20323      -0.19835      -0.20094      -0.20084      -0.20866      -0.21938      -0.23204      -0.24694      -0.31326      -0.35606      -0.38553      -0.40497      -0.42345      -0.44056      -0.46003      -0.48101      -0.49522      -0.50338      -0.50715      -0.51071      -0.50822      -0.50342      -0.49920      -0.49745      -0.49938      -0.50111      -0.50274      -0.50716      -0.51283      -0.51698      -0.51791      -0.50068      -0.49892      -0.49952      -0.50144      -0.50458      -0.50649      -0.50834      -0.51025      -0.51164      -0.51318      -0.51435      -0.51532      -0.51601      -0.51752      -0.51898      -0.51966      -0.52162      -0.52252      -0.52305      -0.52269      -0.52334      -0.52301      -0.52243      -0.52150      -0.52036      -0.52075      -0.52110      -0.52143      -0.52183      -0.52196      -0.52218      -0.52249      -0.52283      -0.52401      -0.52504      -0.52549      -0.52530      -0.52476      -0.52571      -0.52556      -0.52505      -0.52324      -0.52123      -0.51923      -0.51691      -0.51432      -0.51182      -0.51054      
#   442          STACA175      pub          -0.17127      -0.20200      -0.19428      -0.18907      -0.21355      -0.23329      -0.21972      -0.21771      -0.20827      -0.20488      -0.19909      -0.19853      -0.20265      -0.19942      -0.19292      -0.19918      -0.19022      -0.19038      -0.18646      -0.18877      -0.18883      -0.19548      -0.20452      -0.21513      -0.22758      -0.18335      -0.19240      -0.19905      -0.21590      -0.21992      -0.23334      -0.23418      -0.23333      -0.24214      -0.24930      -0.25638      -0.25878      -0.26006      -0.25216      -0.24957      -0.24896      -0.25019      -0.25007      -0.25031      -0.25242      -0.25795      -0.26713      -0.26706      -0.24850      -0.24787      -0.25137      -0.25254      -0.25288      -0.25341      -0.25288      -0.25322      -0.25956      -0.25980      -0.26228      -0.26286      -0.26330      -0.26458      -0.26616      -0.26750      -0.26510      -0.26903      -0.26660      -0.26603      -0.26705      -0.26706      -0.26780      -0.26699      -0.26567      -0.26468      -0.26577      -0.26496      -0.26598      -0.26567      -0.26568      -0.26642      -0.26555      -0.26702      -0.26965      -0.26879      -0.26757      -0.26989      -0.26586      -0.26458      -0.26406      -0.26283      -0.26233      -0.26337      -0.26050      -0.26289      -0.26080      -0.22920      
#   442          STACA175      pmax         3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       3.80000       
#   442          STACA175      pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   443          STACA9        plb          5.70441       5.66621       5.62501       5.57872       5.52521       5.50048       5.52014       5.51842       5.53168       5.53513       5.54294       5.54106       5.53116       5.53663       5.54831       5.53641       5.55266       5.55237       5.56020       5.55722       5.55920       5.54959       5.53547       5.51849       5.49877       5.54284       5.57072       5.59737       5.60691       5.63135       5.64875       5.68689       5.77039       5.83233       5.88057       5.73967       5.59079       5.61296       5.61960       5.63205       5.63675       5.64300       5.64620       5.64806       5.65001       5.64705       5.81373       5.95690       5.91041       5.86473       5.84532       5.83992       5.84573       5.85513       5.86116       5.86915       5.88771       5.89123       5.89586       5.89729       5.89967       5.90442       5.90980       5.91434       5.91625       5.93411       5.76621       5.77865       5.61392       5.62303       5.63084       5.63529       5.63340       5.62558       5.61982       5.61167       5.60415       5.59315       5.58335       5.57452       5.56586       5.56292       5.56121       5.55068       5.53972       5.53244       5.51775       5.50566       5.49153       5.47443       5.63536       5.79962       5.78531       5.77547       5.75922       5.74509       
#   443          STACA9        pub          5.96424       5.91799       5.87867       5.83396       5.79289       5.84630       5.83875       5.83767       5.83235       5.83035       5.82700       5.82657       5.82888       5.82673       5.82278       5.82592       5.82058       5.82009       5.81754       5.81827       5.81785       5.82095       5.82538       5.83081       5.83728       5.79529       5.82549       5.84905       5.85634       5.87655       5.89020       5.92469       5.99763       6.05239       6.09944       5.95173       5.79494       5.81129       5.81380       5.82105       5.82218       5.82727       5.82946       5.83021       5.83266       5.83192       6.00009       6.14674       6.10475       6.06360       6.04902       6.04826       6.05832       6.06996       6.07985       6.09270       6.11395       6.11899       6.12380       6.12593       6.12785       6.13083       6.13418       6.13670       6.13685       6.14784       5.97655       5.98609       5.81740       5.82315       5.82788       5.82960       5.82765       5.82269       5.81940       5.81441       5.81109       5.80634       5.80252       5.79924       5.79585       5.79590       5.79630       5.79088       5.78437       5.77836       5.76658       5.75505       5.73910       5.72105       5.88256       6.04458       6.03136       6.02103       6.00665       6.00509       
#   443          STACA9        pmax         26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      26.00000      
#   443          STACA9        pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   444          STACA18_2     plb          3.60434       3.59648       3.58862       3.58076       3.57225       3.57165       3.60899       3.60553       3.63068       3.63716       3.65197       3.64826       3.62928       3.63967       3.66193       3.63916       3.67014       3.66951       3.68444       3.67872       3.68252       3.66420       3.63726       3.60488       3.56731       3.56316       3.57180       3.58045       3.59114       3.60388       3.61661       3.62936       3.64379       3.65993       3.67606       3.35130       3.02548       3.03948       3.05348       3.06748       3.07604       3.07914       3.08225       3.08536       3.08381       3.07761       3.41230       3.74700       3.73788       3.72582       3.71377       3.70172       3.69205       3.68477       3.67749       3.67021       3.66657       3.66657       3.66657       3.66657       3.66933       3.67485       3.68037       3.68589       3.69413       3.70510       3.37519       3.38616       3.05502       3.06358       3.07214       3.08071       3.08138       3.07415       3.06692       3.05970       3.04727       3.02964       3.01201       2.99438       2.97932       2.96684       2.95436       2.94188       2.93330       2.92860       2.92391       2.91922       2.91729       2.91811       3.25984       3.60156       3.60218       3.60260       3.60301       3.60343       
#   444          STACA18_2     pub          4.00330       3.98760       3.98457       3.98129       3.99532       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       4.11983       3.97050       3.98186       3.98453       3.99133       3.99588       4.00185       4.00741       4.00321       4.00669       4.02111       3.68467       3.34522       3.34959       3.35670       3.36228       3.36571       3.36685       3.36810       3.36932       3.36870       3.36607       3.70295       4.04334       4.04260       4.03675       4.03208       4.02693       4.02375       4.01886       4.01672       4.01716       4.01707       4.01790       4.01689       4.01689       4.01786       4.01961       4.02107       4.02254       4.02706       4.02654       3.69003       3.69568       3.35725       3.35972       3.36277       3.36617       3.36651       3.36423       3.36165       3.35993       3.35545       3.34935       3.34286       3.33560       3.33011       3.32337       3.31536       3.31215       3.31158       3.30916       3.30990       3.30645       3.30125       3.30049       3.64393       3.98190       3.98410       3.98399       3.98752       4.00565       
#   444          STACA18_2     pmax         22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      22.50000      
#   444          STACA18_2     pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   445          STACA18_3     plb          2.06791       2.16130       2.25601       2.36105       2.47217       2.49852       2.54087       2.54070       2.56971       2.57852       2.59606       2.59435       2.57605       2.58793       2.61202       2.58927       2.62245       2.62305       2.63899       2.63340       2.63697       2.61749       2.58906       2.55470       2.51445       2.43017       2.37519       2.32703       2.31909       2.27945       2.24602       2.15415       1.94458       1.77467       1.64203       1.29698       0.97048       0.91109       0.90692       0.89118       0.88949       0.87183       0.86615       0.86776       0.86172       0.86441       1.14179       1.50150       1.64662       1.76854       1.80830       1.80009       1.76034       1.71350       1.67634       1.62662       1.55278       1.53130       1.50953       1.49926       1.49530       1.49340       1.49281       1.49902       1.49998       1.44939       1.18524       1.16047       0.89097       0.87416       0.86465       0.86858       0.87645       0.88582       0.89006       0.90141       0.89883       0.89399       0.88504       0.87269       0.86504       0.84595       0.82513       0.83465       0.85855       0.88477       0.92403       0.95919       1.00834       1.07419       1.38162       1.67874       1.73480       1.77629       1.83176       1.86781       
#   445          STACA18_3     pub          2.45779       2.53731       2.63408       2.74064       2.86906       3.01063       3.01041       3.01021       3.01003       3.00990       3.00977       3.00965       3.00958       3.00951       3.00944       3.00940       3.00932       3.00925       3.00922       3.00920       3.00922       3.00926       3.00930       3.00936       3.00945       2.80117       2.75002       2.69772       2.68657       2.64123       2.60261       2.50586       2.28140       2.10136       1.96691       1.61211       1.27433       1.20649       1.19635       1.17294       1.16577       1.14644       1.13938       1.13940       1.13403       1.14002       1.41964       1.78445       1.93573       2.06474       2.11178       2.11060       2.07724       2.03420       2.00314       1.96060       1.89103       1.87243       1.85144       1.84264       1.83842       1.83428       1.83102       1.83457       1.83328       1.77275       1.50408       1.47530       1.20034       1.17885       1.16503       1.16524       1.17313       1.18655       1.19415       1.21001       1.21313       1.21692       1.21617       1.21141       1.21106       1.19602       1.17787       1.19451       1.22463       1.25262       1.29585       1.33171       1.37832       1.44279       1.75076       2.04465       2.10236       2.14305       2.20124       2.25676       
#   445          STACA18_3     pmax         24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      24.50000      
#   445          STACA18_3     pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   446          STACA18_4     plb          -7.53081      -7.43747      -7.34280      -7.23782      -7.12677      -7.10042      -7.05809      -7.05826      -7.02926      -7.02045      -7.00292      -7.00463      -7.02292      -7.01105      -6.98697      -7.00970      -6.97654      -6.97594      -6.96001      -6.96559      -6.96202      -6.98150      -7.00992      -7.04427      -7.08450      -7.16874      -7.22369      -7.27182      -7.27976      -7.31938      -7.35279      -7.44461      -7.65406      -7.82388      -7.95645      -8.30139      -8.62779      -8.68714      -8.69131      -8.70704      -8.70872      -8.72637      -8.73206      -8.73044      -8.73648      -8.73379      -8.45649      -8.09689      -7.95185      -7.83000      -7.79026      -7.79847      -7.83820      -7.88501      -7.92216      -7.97185      -8.04566      -8.06712      -8.08888      -8.09915      -8.10310      -8.10500      -8.10559      -8.09938      -8.09842      -8.14898      -8.41307      -8.43783      -8.70725      -8.72405      -8.73355      -8.72963      -8.72175      -8.71240      -8.70816      -8.69682      -8.69940      -8.70423      -8.71319      -8.72553      -8.73318      -8.75226      -8.77308      -8.76357      -8.73968      -8.71348      -8.67424      -8.63910      -8.58997      -8.52416      -8.21681      -7.91977      -7.86375      -7.82228      -7.76684      -7.73081      
#   446          STACA18_4     pub          -7.14105      -7.06157      -6.96485      -6.85835      -6.72999      -6.58846      -6.58869      -6.58889      -6.58907      -6.58919      -6.58932      -6.58945      -6.58952      -6.58959      -6.58966      -6.58970      -6.58977      -6.58984      -6.58988      -6.58989      -6.58987      -6.58984      -6.58980      -6.58974      -6.58965      -6.79785      -6.84897      -6.90124      -6.91239      -6.95770      -6.99631      -7.09300      -7.31734      -7.49728      -7.63167      -7.98635      -8.32403      -8.39183      -8.40197      -8.42536      -8.43252      -8.45185      -8.45890      -8.45889      -8.46425      -8.45827      -8.17872      -7.81403      -7.66283      -7.53389      -7.48688      -7.48805      -7.52139      -7.56442      -7.59546      -7.63798      -7.70751      -7.72610      -7.74708      -7.75587      -7.76010      -7.76423      -7.76749      -7.76394      -7.76523      -7.82572      -8.09433      -8.12309      -8.39798      -8.41945      -8.43327      -8.43306      -8.42517      -8.41176      -8.40416      -8.38831      -8.38520      -8.38141      -8.38216      -8.38692      -8.38727      -8.40231      -8.42044      -8.40381      -8.37372      -8.34573      -8.30253      -8.26669      -8.22010      -8.15567      -7.84778      -7.55398      -7.49630      -7.45562      -7.39747      -7.34198      
#   446          STACA18_4     pmax         39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      39.00000      
#   446          STACA18_4     pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   447          STACA17       plb          -0.80061      -0.91924      -1.05340      -1.20044      -1.36899      -1.50582      -1.50549      -1.50521      -1.50496      -1.50478      -1.50459      -1.50441      -1.50431      -1.50421      -1.50412      -1.50406      -1.50395      -1.50385      -1.50380      -1.50378      -1.50381      -1.50386      -1.50392      -1.50400      -1.50413      -1.28767      -1.21297      -1.14023      -1.12256      -1.05857      -1.00436      -0.87084      -0.55958      -0.30775      -0.11523      0.21910       0.52941       0.62575       0.64066       0.67527       0.68585       0.71360       0.72404       0.72479       0.73327       0.72537       0.49596       0.14547       -0.06897      -0.25367      -0.32072      -0.32044      -0.27423      -0.21588      -0.17415      -0.11477      -0.01636      0.00900       0.03757       0.04942       0.05552       0.06225       0.06792       0.06394       0.06670       0.15178       0.36660       0.40914       0.63303       0.66437       0.68529       0.68638       0.67511       0.65470       0.64282       0.61933       0.61300       0.60475       0.60282       0.60627       0.60413       0.62288       0.64584       0.62099       0.57846       0.53844       0.47863       0.42760       0.36050       0.27004       0.00283       -0.24669      -0.32587      -0.38161      -0.46132      -0.53052      
#   447          STACA17       pub          -0.44250      -0.57698      -0.71059      -0.85772      -1.01274      -1.04728      -1.08911      -1.09057      -1.11944      -1.12878      -1.14643      -1.14583      -1.12914      -1.14092      -1.16421      -1.14308      -1.17501      -1.17616      -1.19148      -1.18636      -1.18957      -1.17087      -1.14370      -1.11077      -1.07203      -0.96049      -0.88168      -0.81190      -0.79688      -0.73694      -0.68681      -0.55669      -0.25745      -0.01379      0.17699       0.50320       0.80417       0.89324       0.90305       0.93090       0.93620       0.96253       0.97194       0.97135       0.98034       0.97535       0.74807       0.40202       0.19223       0.01456       -0.04579      -0.03889      0.01321       0.07577       0.12365       0.18943       0.29217       0.32122       0.35139       0.36534       0.37193       0.37733       0.38121       0.37544       0.37683       0.45344       0.66506       0.70452       0.92424       0.95191       0.96941       0.96776       0.95667       0.93959       0.93021       0.91043       0.90830       0.90664       0.91090       0.92003       0.92357       0.94525       0.96982       0.95054       0.91290       0.87429       0.81746       0.76680       0.69771       0.60606       0.33877       0.08650       0.00891       -0.04772      -0.12510      -0.17532      
#   447          STACA17       pmax         23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      23.00000      
#   447          STACA17       pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
